time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2002-08-03T21:22:29.640Z,46.7396667,-122.8026667,-0.053,3.1,md,9,87,0.09792,0.13,uw,uw10557598,2016-07-23T01:13:26.170Z,"Washington",explosion,0.672,1.24,0.02,7,reviewed,uw,uw
2002-08-02T21:29:02.210Z,46.7056667,-122.769,0.059,3.1,md,7,115,0.05801,0.1,uw,uw10556763,2016-07-23T01:13:20.290Z,"Washington",explosion,0.636,0.92,0.01,6,reviewed,uw,uw
2002-07-25T19:40:49.160Z,43.9335,-120.961,5.548,3,md,5,133,0.138,0.06,uw,uw10566028,2016-07-23T01:12:54.420Z,"Oregon",explosion,0.286,0.67,0.04,2,reviewed,uw,uw
2002-07-20T21:11:55.870Z,46.708,-122.761,0.34,3.2,md,14,81,0.05529,0.14,uw,uw10564458,2016-07-23T01:12:36.800Z,"Washington",explosion,0.675,0.81,0.02,4,reviewed,uw,uw
2002-07-19T22:12:08.450Z,46.707,-122.7608333,0.485,3.1,md,22,81,0.05453,0.13,uw,uw10564118,2016-07-23T01:12:32.650Z,"Washington",explosion,0.418,0.9,0.04,5,reviewed,uw,uw
2002-07-17T21:38:25.530Z,46.7045,-122.7641667,0.53,3.3,md,16,75,0.05467,0.15,uw,uw10563493,2016-07-23T01:12:18.110Z,"Washington",explosion,0.071,0.11,0.05,6,reviewed,uw,uw
2002-07-16T21:41:16.550Z,46.7005,-122.7655,0.29,3.3,md,8,115,0.05303,0.09,uw,uw10563028,2016-07-23T01:09:13.890Z,"Washington",explosion,0.587,0.78,0.01,5,reviewed,uw,uw
2002-07-15T21:39:07.020Z,46.7038333,-122.7668333,0.44,3.3,md,10,84,0.05571,0.1,uw,uw10562673,2016-07-23T01:09:08.310Z,"Washington",explosion,0.594,0.82,0.02,6,reviewed,uw,uw
2002-07-12T21:18:14.280Z,46.702,-122.768,0.861,3.3,md,19,63,0.05529,0.14,uw,uw10561298,2016-07-23T01:08:53.860Z,"Washington",explosion,0.467,0.91,0.01,9,reviewed,uw,uw
2002-07-10T21:22:52.350Z,46.7391667,-122.7996667,0.995,3.2,md,11,81,0.09611,0.1,uw,uw10560328,2016-07-23T01:08:40.700Z,"Washington",explosion,0.446,0.61,0.02,8,reviewed,uw,uw
2002-07-09T21:33:18.420Z,46.6995,-122.7686667,0.347,3.6,md,12,82,0.0543,0.13,uw,uw10559953,2016-07-23T01:08:36.070Z,"Washington",explosion,0.601,0.98,0.02,9,reviewed,uw,uw
2002-07-01T21:21:15.510Z,46.7361667,-122.8045,0.81,3.4,md,13,76,0.09639,0.1,uw,uw10556293,2016-07-23T01:07:42.400Z,"Washington",explosion,0.433,0.64,0.01,7,reviewed,uw,uw
2002-06-28T22:04:03.150Z,46.7378333,-122.8043333,0.64,3,md,9,88,0.09745,0.11,uw,uw10569153,2016-07-23T01:06:42.460Z,"Washington",explosion,0.502,0.76,0.02,4,reviewed,uw,uw
2002-06-27T21:56:46.620Z,46.7353333,-122.8113333,0.581,3.2,md,13,76,0.09934,0.14,uw,uw10568833,2016-07-23T01:06:39.690Z,"Washington",explosion,0.602,0.95,0.02,9,reviewed,uw,uw
2002-06-25T21:49:16.750Z,46.7058333,-122.7653333,0.315,3.3,md,11,108,0.05613,0.11,uw,uw10567628,2016-07-23T01:06:33.160Z,"Washington",explosion,0.573,0.84,0.01,8,reviewed,uw,uw
2002-06-24T21:21:52.440Z,46.7001667,-122.7653333,0.781,3.1,md,31,61,0.05274,0.43,uw,uw10567003,2016-07-23T01:06:26.170Z,"Washington",explosion,1.105,1.88,0.03,5,reviewed,uw,uw
2002-06-22T21:41:04.240Z,46.703,-122.767,0.621,3.4,md,16,71,0.05531,0.12,uw,uw10565898,2016-07-23T01:06:19.580Z,"Washington",explosion,0.447,0.69,0.01,8,reviewed,uw,uw
2002-06-21T21:42:45.850Z,46.706,-122.7701667,0.68,3.4,md,22,62,0.05885,0.12,uw,uw10565543,2016-07-23T01:06:17.140Z,"Washington",explosion,0.368,0.72,0.02,7,reviewed,uw,uw
2002-06-20T22:17:04.800Z,38.908,-107.416,1,3.6,ml,16,,,0.7,us,usp000b6ks,2014-11-07T01:15:52.114Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-06-14T20:34:37.630Z,46.7071667,-122.764,0.445,3.2,md,12,99,0.05628,0.11,uw,uw10561613,2016-07-23T01:05:57.570Z,"Washington",explosion,0.516,0.81,0.01,5,reviewed,uw,uw
2002-06-13T21:59:20.950Z,46.7008333,-122.7696667,0.102,3.3,md,15,82,0.0556,0.18,uw,uw10561038,2016-07-23T01:05:50.640Z,"Washington",explosion,0.7,1.33,0.02,7,reviewed,uw,uw
2002-06-12T22:12:23.570Z,46.7043333,-122.7676667,0.651,3.2,md,16,62,0.05647,0.14,uw,uw10560758,2016-07-23T01:05:46.940Z,"Washington",explosion,0.488,0.75,0.01,7,reviewed,uw,uw
2002-06-11T21:48:49.560Z,46.7406667,-122.806,-0.486,3.2,md,8,88,0.1002,0.14,uw,uw10559753,2016-07-23T01:05:40.910Z,"Washington",explosion,0.785,1.44,0.02,4,reviewed,uw,uw
2002-06-11T21:11:43.500Z,46.7058333,-122.772,0.295,3,md,19,83,0.05976,0.13,uw,uw10559718,2016-07-23T01:05:40.390Z,"Washington",explosion,0.46,0.8,0.02,6,reviewed,uw,uw
2002-06-10T21:48:29.120Z,46.7443333,-122.805,-0.56,3.1,md,6,136,0.1024,0.09,uw,uw10558848,2016-07-23T01:05:36.200Z,"Washington",explosion,0.028,0.05,0.02,4,reviewed,uw,uw
2002-06-08T21:38:29.060Z,46.7398333,-122.8066667,0.07,3.3,md,9,88,0.1,0.1,uw,uw10557803,2016-07-23T01:05:30.210Z,"Washington",explosion,0.538,0.89,0.02,5,reviewed,uw,uw
2002-06-07T20:30:39.720Z,46.7061667,-122.773,-0.113,3.1,md,10,83,0.06051,0.12,uw,uw10557703,2016-07-23T01:05:28.710Z,"Washington",explosion,0.566,1.1,0.02,6,reviewed,uw,uw
2002-06-06T21:47:37.220Z,46.7093333,-122.7543333,0.785,3,md,7,143,0.05298,0.2,uw,uw10557333,2016-07-23T01:05:25.780Z,"Washington",explosion,2.278,1.53,0.02,4,reviewed,uw,uw
2002-06-04T21:19:15.800Z,46.7375,-122.8098333,-0.745,3.4,md,9,88,0.1,0.12,uw,uw10556283,2016-07-23T01:05:16.390Z,"Washington",explosion,0.028,0.06,0.03,4,reviewed,uw,uw
2002-06-03T21:37:20.440Z,46.7363333,-122.8006667,0.371,3.4,md,11,76,0.0946,0.11,uw,uw10555753,2016-07-23T01:05:09.370Z,"Washington",explosion,0.481,0.74,0.02,6,reviewed,uw,uw
2002-06-03T03:25:23.980Z,38.907,-107.418,1,3.3,ml,12,,,0.41,us,usp000b5f5,2014-11-07T01:15:45.360Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-05-31T20:20:18.060Z,46.7088333,-122.753,0.633,3.3,md,11,115,0.05199,0.11,uw,uw10563328,2016-07-23T01:04:50.880Z,"Washington",explosion,0.87,0.67,0.02,7,reviewed,uw,uw
2002-05-30T21:56:55.870Z,46.7093333,-122.7536667,0.07,3,md,11,143,0.05267,0.17,uw,uw10562833,2016-07-23T01:04:48.150Z,"Washington",explosion,1.225,1.08,0.03,6,reviewed,uw,uw
2002-05-29T21:36:01.700Z,46.7206667,-122.7425,0.171,3.4,md,5,196,0.05741,0.08,uw,uw10562258,2016-07-23T01:04:42.900Z,"Washington",explosion,2.178,0.66,0.03,5,reviewed,uw,uw
2002-05-28T22:12:50.920Z,46.7055,-122.762,13.499,3.2,md,13,98,0.3226,0.11,uw,uw10562083,2016-07-23T01:04:39.420Z,"Washington",explosion,0.472,1.28,0.02,5,reviewed,uw,uw
2002-05-24T21:07:56.730Z,46.7001667,-122.7678333,6.411,3.3,md,13,146,0.2129,0.11,uw,uw10559808,2016-07-23T01:04:27.560Z,"Washington",explosion,0.516,1.18,0.03,5,reviewed,uw,uw
2002-05-23T21:02:10.140Z,46.701,-122.7628333,8.171,3,md,17,117,0.2155,0.1,uw,uw10558788,2016-07-23T01:04:15.310Z,"Washington",explosion,0.418,1.67,0.03,6,reviewed,uw,uw
2002-05-22T20:55:15.310Z,46.707,-122.7623333,9.813,3.2,md,9,137,0.324,0.09,uw,uw10558108,2016-07-23T01:04:08.540Z,"Washington",explosion,0.5,3.92,0.02,4,reviewed,uw,uw
2002-05-13T21:21:47.190Z,46.7065,-122.7703333,4.525,3.5,md,10,118,0.2084,0.13,uw,uw10554403,2016-07-23T01:03:19.060Z,"Washington",explosion,0.742,3.48,0.02,5,reviewed,uw,uw
2002-05-12T18:39:31.760Z,46.7145,-122.7638333,6.241,3,md,8,146,0.209,0.05,uw,uw10553908,2016-07-23T01:03:14.510Z,"Washington",explosion,0.384,0.95,0.03,4,reviewed,uw,uw
2002-05-11T19:56:49.460Z,46.704,-122.7676667,5.488,3.2,md,8,146,0.2112,0.07,uw,uw10553518,2016-07-23T01:03:12.570Z,"Washington",explosion,0.502,1.09,0.03,2,reviewed,uw,uw
2002-05-10T21:13:18.000Z,46.7386667,-122.8171667,12.408,3.2,md,7,140,0.3219,0.07,uw,uw10553183,2016-07-23T01:03:08.130Z,"Washington",explosion,0.441,2.28,0.02,3,reviewed,uw,uw
2002-05-09T21:47:46.850Z,46.7386667,-122.8128333,7.151,3.5,md,14,77,0.1686,0.11,uw,uw10552918,2016-07-23T01:03:04.110Z,"Washington",explosion,0.961,3.32,0.02,4,reviewed,uw,uw
2002-05-08T21:21:18.460Z,46.7056667,-122.7651667,7.177,3.5,md,11,118,0.212,0.09,uw,uw10552743,2016-07-23T01:02:58.490Z,"Washington",explosion,0.397,0.88,0.03,5,reviewed,uw,uw
2002-05-07T21:51:19.170Z,46.7025,-122.763,6.625,3.5,md,14,77,0.2147,0.1,uw,uw10552283,2016-07-23T01:02:55.480Z,"Washington",explosion,0.424,1.05,0.01,5,reviewed,uw,uw
2002-05-04T21:37:12.180Z,46.6975,-122.7876667,7.262,3.2,md,11,123,0.2022,0.19,uw,uw10551018,2016-07-23T01:02:33.430Z,"Washington",explosion,1.104,2.86,0.04,4,reviewed,uw,uw
2002-05-03T21:31:40.680Z,46.705,-122.7665,7.705,3.3,md,9,129,0.2115,0.1,uw,uw10550228,2016-07-23T01:02:31.450Z,"Washington",explosion,0.014,0.04,0.02,8,reviewed,uw,uw
2002-05-02T21:24:27.870Z,46.6991667,-122.7616667,6.211,3.1,md,16,62,0.2171,0.23,uw,uw10549913,2016-07-23T01:02:27.440Z,"Washington",explosion,0.87,2.14,0.02,8,reviewed,uw,uw
2002-05-01T21:47:14.810Z,46.7036667,-122.7635,7.355,3.1,md,15,62,0.2139,0.12,uw,uw10549698,2016-07-23T01:02:22.630Z,"Washington",explosion,0.425,1.02,0.02,5,reviewed,uw,uw
2002-04-29T21:26:14.650Z,46.7025,-122.7775,7.863,3.2,md,11,83,0.3357,0.25,uw,uw10559743,2016-07-23T01:02:14.680Z,"Washington",explosion,1.082,0.07,0.02,2,reviewed,uw,uw
2002-04-22T21:46:16.550Z,46.7376667,-122.8115,7.708,3,md,15,141,0.3253,0.13,uw,uw10555813,2016-07-23T01:01:45.610Z,"Washington",explosion,0.655,1.27,0.02,3,reviewed,uw,uw
2002-04-19T21:19:56.710Z,46.7395,-122.8018333,4.675,3.3,md,11,79,0.3286,0.11,uw,uw10554503,2016-07-23T01:01:37.020Z,"Washington",explosion,0.448,1.18,0.01,3,reviewed,uw,uw
2002-04-19T15:22:23.240Z,40.445,-106.915,1,3.1,ml,19,,,0.76,us,usp000b2sc,2014-11-07T01:15:26.695Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-04-18T20:45:33.810Z,46.7381667,-122.8055,4.95,3,md,21,62,0.1735,0.07,uw,uw10554443,2016-07-23T01:01:35.860Z,"Washington",explosion,0.228,0.73,0.03,4,reviewed,uw,uw
2002-04-15T21:26:33.650Z,46.7075,-122.76,6.511,3.2,md,6,168,0.3236,0.07,uw,uw10553563,2016-07-23T01:01:29.360Z,"Washington",explosion,0.597,1.43,0.02,3,reviewed,uw,uw
2002-04-14T18:16:33.750Z,40.491,-106.888,1,3.3,ml,27,,,0.99,us,usp000b2dd,2014-11-07T01:15:25.292Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-04-12T21:37:54.720Z,46.7026667,-122.7731667,6.347,3.2,md,12,83,0.3246,0.13,uw,uw10552788,2016-07-23T01:01:21.880Z,"Washington",explosion,0.545,1.49,0.01,3,reviewed,uw,uw
2002-04-11T21:51:02.900Z,46.7033333,-122.7625,5.503,3.3,md,10,88,0.3255,0.07,uw,uw10552358,2016-07-23T01:01:17.740Z,"Washington",explosion,0.014,0.03,0.01,3,reviewed,uw,uw
2002-04-10T21:35:00.740Z,46.6998333,-122.7716667,11.598,3.2,md,8,148,0.2107,0.09,uw,uw10552073,2016-07-23T00:58:12.580Z,"Washington",explosion,0.659,2.68,0.03,3,reviewed,uw,uw
2002-04-08T21:21:47.440Z,46.7016667,-122.7663333,9.575,3.4,md,14,68,0.2131,0.13,uw,uw10551563,2016-07-23T00:58:04.250Z,"Washington",explosion,0.552,3.82,0.01,9,reviewed,uw,uw
2002-04-05T22:49:17.260Z,46.701,-122.7651667,0.792,3.3,md,9,151,0.2141,0.14,uw,uw10550503,2016-07-23T00:57:56.150Z,"Washington",explosion,1.239,1.52,0.04,3,reviewed,uw,uw
2002-04-04T22:16:47.950Z,46.706,-122.7625,6.864,3.3,md,11,83,0.2135,0.14,uw,uw10550388,2016-07-23T00:57:53.720Z,"Washington",explosion,0.665,1.97,0.02,5,reviewed,uw,uw
2002-04-03T22:51:34.420Z,46.7051667,-122.776,8.822,3.1,md,9,78,0.2056,0.08,uw,uw10550078,2016-07-23T00:57:51.950Z,"Washington",explosion,0.414,3.85,0.03,6,reviewed,uw,uw
2002-03-30T21:38:43.890Z,38.853,-107.386,1,3.1,ml,10,,,0.46,us,usp000b1d3,2014-11-07T01:15:16.296Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-03-27T22:19:22.100Z,46.7036667,-122.7628333,6.265,3.1,md,12,97,0.2143,0.13,uw,uw10555723,2016-07-23T00:57:37.320Z,"Washington",explosion,0.636,1.29,0.03,7,reviewed,uw,uw
2002-03-26T22:44:07.580Z,46.7068333,-122.7591667,8.031,3.1,md,10,108,0.3227,0.1,uw,uw10555373,2016-07-23T00:57:33.690Z,"Washington",explosion,0.538,0.04,0.02,4,reviewed,uw,uw
2002-03-25T22:51:11.580Z,46.6996667,-122.7723333,7.476,3.2,md,15,71,0.2104,0.11,uw,uw10554868,2016-07-23T00:57:28.530Z,"Washington",explosion,0.474,1.07,0.02,7,reviewed,uw,uw
2002-03-23T06:34:32.550Z,40.467,-106.906,1,3.1,ml,18,,,0.58,us,usp000b0w8,2014-11-07T01:15:13.142Z,"Colorado",rock burst,,,,,reviewed,us,us
2002-03-22T21:34:35.660Z,46.7026667,-122.7683333,8.147,3.2,md,10,82,0.3227,0.11,uw,uw10553713,2016-07-23T00:57:19.230Z,"Washington",explosion,0.481,0.05,0.02,5,reviewed,uw,uw
2002-03-21T22:07:27.100Z,46.7045,-122.7645,7.983,3.1,md,9,138,0.3228,0.11,uw,uw10553523,2016-07-23T00:57:17.470Z,"Washington",explosion,0.583,0.03,0.02,3,reviewed,uw,uw
2002-03-20T23:53:40.860Z,46.7163333,-122.727,2.225,3.1,md,11,91,0.2317,0.5,uw,uw10553423,2016-07-23T00:57:16.410Z,"Washington",explosion,2.108,0.53,0.04,3,reviewed,uw,uw
2002-03-14T23:08:57.120Z,46.7031667,-122.77,12.778,3.1,md,9,82,0.3237,0.08,uw,uw10551393,2016-07-23T00:57:08.360Z,"Washington",explosion,0.425,1.42,0.04,5,reviewed,uw,uw
2002-03-11T22:56:06.650Z,46.7015,-122.768,0.135,3,md,11,84,0.2121,0.15,uw,uw10550908,2016-07-23T00:57:03.440Z,"Washington",explosion,1.494,99.9,0.02,4,reviewed,uw,uw
2002-03-07T23:00:15.700Z,46.7113333,-122.7643333,10.592,3.1,md,7,168,0.3284,0.1,uw,uw10549863,2016-07-23T00:56:52.960Z,"Washington",explosion,1.085,4.61,0.03,3,reviewed,uw,uw
2002-03-07T21:03:07.510Z,46.7026667,-122.7663333,7.125,3.4,md,12,128,0.2126,0.12,uw,uw10549693,2016-07-23T00:56:51.990Z,"Washington",explosion,0.573,1.19,0.02,6,reviewed,uw,uw
2002-03-05T22:54:06.360Z,46.6995,-122.7641667,7.011,3.3,md,11,147,0.2154,0.08,uw,uw10549523,2016-07-23T00:56:48.020Z,"Washington",explosion,0.368,0.82,0.02,5,reviewed,uw,uw
2002-03-01T23:25:39.310Z,46.6933333,-122.7871667,5.275,3.2,md,11,114,0.3226,0.11,uw,uw10548208,2016-07-23T00:56:40.270Z,"Washington",explosion,0.675,1.4,0.04,5,reviewed,uw,uw
2002-02-28T22:09:31.870Z,46.7013333,-122.764,-0.878,3.2,md,7,138,0.3199,0.2,uw,uw10554413,2016-07-23T00:56:36.280Z,"Washington",explosion,0.114,2.11,0.03,4,reviewed,uw,uw
2002-02-27T23:02:39.820Z,46.713,-122.764,-1.031,3,md,7,164,0.3277,0.08,uw,uw10554223,2016-07-23T00:56:32.320Z,"Washington",explosion,0.042,0.07,0.03,3,reviewed,uw,uw
2002-02-26T22:59:09.780Z,46.7025,-122.7643333,9.067,3.5,md,11,138,0.321,0.07,uw,uw10554108,2016-07-23T00:56:30.490Z,"Washington",explosion,0.392,3.71,0.01,7,reviewed,uw,uw
2002-02-25T21:52:55.450Z,46.6975,-122.7896667,11.799,3.3,md,14,124,0.201,0.16,uw,uw10553678,2016-07-23T00:56:28.080Z,"Washington",explosion,1.014,3.83,0.03,5,reviewed,uw,uw
2002-02-21T22:55:05.650Z,46.6926667,-122.7748333,0.212,3,md,11,150,0.2123,0.14,uw,uw10552688,2016-07-23T00:56:21.300Z,"Washington",explosion,0.756,91.03,0.03,3,reviewed,uw,uw
2002-02-19T23:14:50.740Z,46.7026667,-122.7753333,13.367,3.2,md,11,152,0.2071,0.24,uw,uw10551978,2016-07-23T00:56:18.320Z,"Washington",explosion,1.33,3.83,0.04,3,reviewed,uw,uw
2002-01-29T21:01:40.060Z,46.7115,-122.7661667,3.123,3.2,md,5,165,0.3289,0.15,uw,uw10554628,2016-07-23T00:55:35.960Z,"Washington",explosion,1.513,,0.04,2,reviewed,uw,uw
2002-01-18T21:23:22.110Z,46.7043333,-122.775,10.105,3.3,md,8,159,0.3267,0.07,uw,uw10552608,2016-07-23T00:55:20.940Z,"Washington",explosion,0.397,3.12,0.03,5,reviewed,uw,uw
2002-01-17T21:43:36.040Z,46.7053333,-122.7675,7.641,3.2,md,27,79,0.2107,0.13,uw,uw10552483,2016-07-23T00:55:17.590Z,"Washington",explosion,0.414,1.16,0.04,5,reviewed,uw,uw
2002-01-16T22:00:16.440Z,46.703,-122.7685,6.706,3.3,md,13,92,0.2111,0.14,uw,uw10552128,2016-07-23T00:55:13.410Z,"Washington",explosion,0.566,1.46,0.03,5,reviewed,uw,uw
2002-01-15T22:36:10.320Z,46.7006667,-122.7761667,12.918,3.2,md,8,160,0.3241,0.07,uw,uw10551638,2016-07-23T00:55:10.640Z,"Washington",explosion,0.433,2.61,0.03,4,reviewed,uw,uw
2002-01-11T23:06:35.790Z,46.7478333,-122.7766667,4.269,3.1,md,7,163,0.3352,0.06,uw,uw10550628,2016-07-23T00:55:02.360Z,"Washington",explosion,0.41,0.65,0.03,2,reviewed,uw,uw
2002-01-09T23:04:54.750Z,46.7125,-122.7615,0.057,3.1,md,7,136,0.05868,0.08,uw,uw10550173,2016-07-23T00:54:58.320Z,"Washington",explosion,0.546,0.64,0.02,5,reviewed,uw,uw
2002-01-05T22:23:36.180Z,46.7056667,-122.7705,7.987,3.2,md,12,83,0.326,0.09,uw,uw10549188,2016-07-23T00:54:53.810Z,"Washington",explosion,0.376,0.03,0.03,4,reviewed,uw,uw
2002-01-04T22:31:36.540Z,46.709,-122.7675,-0.136,3.1,md,8,157,0.0593,0.1,uw,uw10549003,2016-07-23T00:54:52.420Z,"Washington",explosion,0.601,0.86,0.01,3,reviewed,uw,uw
2001-12-07T22:58:46.010Z,46.705,-122.7591667,0.39,3.1,md,12,137,0.05235,0.09,uw,uw10549163,2016-07-23T00:54:03.790Z,"Washington",explosion,0.45,0.64,0.02,8,reviewed,uw,uw
2001-12-04T18:20:09.180Z,38.813,-107.374,1,3.1,ml,11,,,0.8,us,usp000au0d,2014-11-07T01:14:26.030Z,"Colorado",rock burst,,,,,reviewed,us,us
2001-12-03T22:48:19.670Z,46.698,-122.7606667,0.722,3.1,md,20,74,0.04887,0.19,uw,uw10548348,2016-07-23T00:53:50.230Z,"Washington",explosion,0.587,1.05,0.06,4,reviewed,uw,uw
2001-11-29T22:57:54.690Z,46.7061667,-122.7658333,-0.098,3.1,md,9,83,0.05661,0.12,uw,uw10548178,2016-07-23T00:53:40.580Z,"Washington",explosion,0.647,1.06,0.02,2,reviewed,uw,uw
2001-11-28T22:55:10.970Z,46.7485,-122.7813333,-0.399,3.1,md,14,135,0.09523,0.16,uw,uw10548103,2016-07-23T00:53:38.940Z,"Washington",explosion,0.045,0.07,0.03,3,reviewed,uw,uw
2001-11-27T22:49:39.400Z,46.7356667,-122.8258333,-0.717,3,md,8,201,0.1073,0.14,uw,uw10547528,2016-07-23T00:53:36.140Z,"Washington",explosion,1.599,1.36,0.03,3,reviewed,uw,uw
2001-11-08T23:12:32.140Z,46.7068333,-122.7643333,-0.391,3.2,md,6,248,0.05624,0.08,uw,uw10539553,2016-07-23T00:52:40.540Z,"Washington",explosion,1.563,1.22,0.02,5,reviewed,uw,uw
2001-11-07T22:57:38.530Z,46.7086667,-122.7853333,-0.855,3.2,md,8,191,0.06891,0.39,uw,uw10539343,2016-07-23T00:52:37.720Z,"Washington",explosion,0.304,0.29,0.03,5,reviewed,uw,uw
2001-11-06T22:49:48.140Z,46.7063333,-122.7631667,-0.173,3.2,md,9,157,0.0553,0.17,uw,uw10538618,2016-07-23T00:52:31.610Z,"Washington",explosion,1.202,1.28,0.03,8,reviewed,uw,uw
2001-11-05T08:34:23.020Z,38.851,-107.384,1,3.4,ml,14,,,1.04,us,usp000as8z,2014-11-07T01:14:12.098Z,"Colorado",rock burst,,,,,reviewed,us,us
2001-11-02T22:51:25.270Z,46.693,-122.6851667,-0.87,3.3,md,6,224,0.02533,0.12,uw,uw10536668,2016-07-23T00:52:13.300Z,"Washington",explosion,0.336,0.46,0.03,4,reviewed,uw,uw
2001-11-01T23:02:29.660Z,46.7068333,-122.758,0.51,3.3,md,10,84,0.05299,0.1,uw,uw10536178,2016-07-23T00:52:11.660Z,"Washington",explosion,0.56,0.73,0.02,6,reviewed,uw,uw
2001-10-29T23:04:02.240Z,46.7065,-122.7683333,0.39,3,md,10,84,0.05816,0.13,uw,uw10546243,2016-07-23T00:52:05.240Z,"Washington",explosion,0.767,0.89,0.02,5,reviewed,uw,uw
2001-10-19T21:53:51.260Z,46.7076667,-122.7598333,-0.379,3.3,md,5,164,0.05448,0.09,uw,uw10542418,2016-07-23T00:51:35.690Z,"Washington",explosion,1.049,0.89,0.02,4,reviewed,uw,uw
2001-10-18T21:13:13.690Z,46.7035,-122.7651667,0.227,3.2,md,11,138,0.0546,0.12,uw,uw10541978,2016-07-23T00:51:31.530Z,"Washington",explosion,0.642,0.99,0.02,9,reviewed,uw,uw
2001-10-11T21:53:38.480Z,46.7045,-122.7623333,0.217,3.1,md,12,137,0.05368,0.12,uw,uw10538083,2016-07-23T00:51:03.570Z,"Washington",explosion,0.553,0.86,0.01,6,reviewed,uw,uw
2001-10-03T21:49:24.430Z,46.7028333,-122.7743333,-0.815,3.3,md,12,139,0.05938,0.22,uw,uw10533703,2016-07-23T00:50:29.450Z,"Washington",explosion,0.064,0.1,0.03,6,reviewed,uw,uw
2001-09-18T21:49:57.670Z,46.7396667,-122.8018333,0.415,3.2,md,12,139,0.09751,0.09,uw,uw10544458,2016-07-23T00:46:30.710Z,"Washington",explosion,0.448,0.72,0.01,7,reviewed,uw,uw
2001-09-17T21:53:06.020Z,46.7025,-122.7615,0.125,3.1,md,12,137,0.05199,0.11,uw,uw10543718,2016-07-23T00:46:27.680Z,"Washington",explosion,0.533,0.8,0.01,5,reviewed,uw,uw
2001-09-11T21:07:26.610Z,46.7055,-122.77,0.682,3.3,md,28,75,0.05846,0.14,uw,uw10537168,2016-07-23T00:45:45.830Z,"Washington",explosion,0.412,0.87,0.01,6,reviewed,uw,uw
2001-09-09T20:47:24.600Z,46.6996667,-122.7663333,0.225,3.3,md,12,115,0.05304,0.08,uw,uw10535443,2016-07-23T00:45:38.130Z,"Washington",explosion,0.362,0.58,0.01,6,reviewed,uw,uw
2001-09-07T21:36:55.980Z,46.701,-122.774,-0.694,3.3,md,8,139,0.0582,0.08,uw,uw10534518,2016-07-23T00:45:32.120Z,"Washington",explosion,0.022,0.04,0.02,5,reviewed,uw,uw
2001-09-06T21:51:35.580Z,46.6928333,-122.7806667,-0.655,3.3,md,11,84,0.05859,0.24,uw,uw10534048,2016-07-23T00:45:23.910Z,"Washington",explosion,0.064,0.13,0.03,4,reviewed,uw,uw
2001-09-05T21:53:00.430Z,46.701,-122.7643333,-0.14,3.1,md,13,84,0.05265,0.17,uw,uw10533583,2016-07-23T00:45:17.400Z,"Washington",explosion,0.693,1.31,0.02,7,reviewed,uw,uw
2001-09-04T21:54:13.030Z,46.7023333,-122.7713333,-0.769,3.1,md,6,115,0.05738,0.16,uw,uw10533178,2016-07-23T00:45:13.790Z,"Washington",explosion,0.042,0.08,0.01,4,reviewed,uw,uw
2001-08-31T22:11:44.070Z,46.7081667,-122.7701667,-0.791,3.2,md,8,84,0.06018,0.08,uw,uw10546843,2016-07-23T00:45:03.750Z,"Washington",explosion,0.028,0.04,0.02,5,reviewed,uw,uw
2001-08-30T21:36:19.800Z,46.7441667,-122.7973333,-0.088,3.1,md,14,164,0.09867,0.16,uw,uw10546398,2016-07-23T00:44:57.720Z,"Washington",explosion,0.782,1.44,0.01,7,reviewed,uw,uw
2001-08-27T21:10:52.700Z,46.6981667,-122.7941667,8.152,3.1,md,8,171,0.3294,0.23,uw,uw10544318,2016-07-23T00:44:41.560Z,"Washington",explosion,1.641,,0.04,3,reviewed,uw,uw
2001-08-24T20:54:24.540Z,46.7015,-122.7818333,13.086,3,md,7,173,0.327,0.03,uw,uw10543013,2016-07-23T00:44:32.480Z,"Washington",explosion,0.205,0.47,0.01,6,reviewed,uw,uw
2001-08-15T21:51:48.390Z,46.7093333,-122.7618333,0.335,3,md,15,116,0.05662,0.11,uw,uw10538613,2016-07-23T00:43:57.200Z,"Washington",explosion,0.523,0.7,0.02,5,reviewed,uw,uw
2001-08-13T21:45:45.030Z,46.7085,-122.7613333,0.315,3.1,md,13,116,0.0558,0.11,uw,uw10537438,2016-07-23T00:43:48.300Z,"Washington",explosion,0.58,0.78,0.01,5,reviewed,uw,uw
2001-08-08T21:22:24.030Z,46.7396667,-122.8011667,0.3,3,md,17,132,0.09719,0.13,uw,uw10533443,2016-07-23T00:43:26.980Z,"Washington",explosion,0.556,1,0.01,6,reviewed,uw,uw
2001-08-01T21:17:49.020Z,46.7085,-122.759,0.265,3,md,13,136,0.05463,0.11,uw,uw10530908,2016-07-23T00:43:06.340Z,"Washington",explosion,0.598,0.77,0.01,4,reviewed,uw,uw
2001-07-31T21:37:39.920Z,46.7053333,-122.7631667,0.182,3.3,md,13,137,0.05466,0.12,uw,uw10547263,2016-07-23T00:43:03.010Z,"Washington",explosion,0.547,0.92,0.01,6,reviewed,uw,uw
